"indID","sex","min_age","broodID","pairID","mateID","year","hatch_size","par_load","relative_par_load","period","BB","BUVC","YB","YUVC","YC","laydate","Nestbag"
8183981,"F",4,"pir239","8183981_8183980",8183980,2020,5,6,1.2,"F",9.3346810905615,0.322720927688982,8.73333979507931,0.24450267192358,0.643340945038402,117,1
8183981,"F",5,"pir239","8183981_8183980",8183980,2021,5,46,9.2,"F",13.8722287632257,0.35586631043054,11.2729061845918,0.239181313810136,0.69143685800271,116,1
8183986,"M",3,"pir156","8378856_8183986",8378856,2020,7,20,2.86,"F",10.012392863265,0.345463514347045,9.25311758753806,0.233886984190379,0.751431602841061,NA,1
8188054,"F",2,"tua225","8188054_8183567",8183567,2019,5,39,7.8,"F",9.72353864538543,0.346464019714415,10.9129494492336,0.229095032881095,0.594776521365504,117,1
8188054,"F",3,"tua225","8188054_8183567",8183567,2020,7,27,3.86,"F",7.50725991123763,0.349708121620977,9.00449681566224,0.215979251589087,0.662557226727848,NA,1
8188058,"F",2,"pir57","8188058_7973089",7973089,2019,8,63,7.88,"C",8.9139959628222,0.336042590476281,10.7997094161399,0.222170066044551,0.827205900612575,NA,1
8188058,"F",3,"pir58","8188058_8188059",8188059,2020,7,0,0,"F",8.24814825668951,0.346481547272351,11.7942854276156,0.20866694557464,0.671792172058201,NA,1
8188059,"M",3,"pir58","8188058_8188059",8188058,2020,7,0,0,"F",8.60082165711229,0.329408984604998,13.471022062767,0.230139426955237,0.708442531798027,NA,1
8188059,"M",4,"pir57","8188058_8188059",8188058,2021,5,44,8.8,"F",17.9324157647098,0.359137554170845,16.0045448746873,0.262227609416799,0.752048349947738,122,1
8188059,"M",5,"pir154","8379876_8188059",8379876,2022,7,4,0.57,"F",8.43523871949641,0.340342045359828,12.8486492913062,0.231317928665016,0.602649464824891,126,1
8188066,"M",6,"pir12","8802634_8188066",8802634,2022,7,15,2.14,"F",14.6697574808101,0.40967627328075,11.7681191783785,0.213929571370164,0.687240708414194,NA,1
8188068,"F",2,"pir123","8188068_7531247",7531247,2019,6,29,4.83,"F",7.68500852039406,0.302797609515058,9.83663994666475,0.21051067584866,0.778695038326381,NA,1
8188068,"F",3,"pir94","8188068_8183909",8183909,2020,8,3,0.38,"F",9.77981970726372,0.311022114181369,13.0642859027457,0.203736365712481,0.856175874324237,NA,1
8188069,"M",5,"pir105","8188434_8188069",8188434,2021,7,38,5.43,"F",12.9201347686186,0.416054129382341,19.1485980113059,0.288820870923555,0.756147592399625,NA,1
8188069,"M",6,"pir106","8188434_8188069",8188434,2022,6,12,2,"F",14.1052712830288,0.324018697812447,15.4324034283885,0.214317898484638,0.691562959352232,NA,1
8188070,"F",2,"pir81","8188070_8183926",8183926,2019,8,99,12.38,"C",7.94450972687621,0.312934354947737,8.9643367807019,0.246013493164179,0.552808386347886,NA,1
8188070,"F",3,"pir8","8188070_8183926",8183926,2020,9,23,2.56,"F",8.66871419110974,0.309159296991528,11.9309590890315,0.220808175275247,0.501984809405702,NA,1
8188070,"F",4,"pir81","8188070_8183926",8183926,2021,7,28,4,"F",11.7867335431093,0.365695390070209,17.9003461463418,0.246765742752749,0.580202234657752,132,1
8188070,"F",5,"pir8","8188070_8183926",8183926,2022,7,49,7,"F",10.8648608421188,0.322440257632242,18.275060654908,0.211421847030491,0.530065270915165,NA,1
8188071,"M",3,"pir237","8378870_8188071",8378870,2020,7,15,2.14,"F",11.3480909692652,0.363164999817122,10.6519416954609,0.21782153356431,0.572315463594872,NA,1
8188071,"M",4,"pir236","8378870_8188071",8378870,2021,6,33,5.5,"F",13.5426291567525,0.429332883900665,19.0672551626179,0.256646484782358,0.646508428551385,141,1
8188071,"M",5,"pir237","8378870_8188071",8378870,2022,7,38,5.43,"C",9.68426562926111,0.401218206695849,NA,NA,NA,125,1
8188073,"M",2,"pir245","7208213_8188073",7208213,2019,8,44,5.5,"F",13.347711398014,0.33803420671481,9.30478919453736,0.223848558327385,0.602966370440061,114,1
8188432,"F",2,"pir43","8188432_7208808",7208808,2020,8,0,0,"F",8.07332716914992,0.300504038891348,10.9299858744714,0.191334653786628,0.850407832510445,NA,1
8188432,"F",3,"pir38","8188432_7531247",7531247,2021,8,48,6,"C",11.6782233599072,0.360263127975463,13.021554002854,0.27180161872721,0.598751345272658,130,1
8188432,"F",4,"pir39","8188432_8379861",8379861,2022,9,18,2,"C",7.79882509291836,0.419454537514284,13.8401471676684,0.270632831057909,0.646677382536926,131,1
8188433,"M",3,"pir101","8379979_8188433",8379979,2020,9,41,4.56,"F",11.1287522180281,0.363354799668154,9.08490842314968,0.235502325780969,0.731317132713919,NA,1
8188434,"F",2,"pir105","8188434_7973542",7973542,2020,6,42,7,"F",8.40174703192003,0.313398042367778,10.5630645581965,0.208970256400123,0.823860494453309,124,1
8188434,"F",3,"pir105","8188434_8188069",8188069,2021,7,38,5.43,"F",11.9383505488699,0.36575505376444,14.12892355851,0.249290316145067,0.577780974649683,NA,1
8188783,"F",2,"tua218","8188783_7973458",7973458,2019,7,99,14.14,"F",7.20062830035397,0.305892866608223,9.99193131898803,0.227428006521634,0.593678607999803,112,1
8188783,"F",5,"tua218","8188783_8378800",8378800,2022,8,6,0.75,"F",14.5069136188745,0.346139641232908,13.040184034245,0.235733447079216,0.567960304045849,116,1
8188783,"F",6,"tua218","8188783_9975195",9975195,2023,7,102,14.57,"F",13.73709450703,0.36410762497991,13.1470817858876,0.242546557648503,0.687631427480399,116,1
8188955,"F",3,"pir98","8188955_8188799",8188799,2019,6,40,6.67,"C",8.05190415193827,0.314596506420616,8.17064815319294,0.210056070501651,0.959128398476958,113,1
8188955,"F",4,"pir98","8188955_1",1,2020,9,12,1.33,"F",11.7122463983022,0.313718618520703,8.75702062722132,0.222853437262543,0.764756243991859,NA,1
8188996,"F",3,"pir10","8188996_0",0,2019,5,39,7.8,"F",10.0494205075176,0.347167148254196,9.62064513564162,0.217005678193322,0.829355261742259,NA,1
8189345,"F",3,"pir230","8189345_7973083",7973083,2021,7,0,0,"F",15.0545370755626,0.352644606563615,16.308876602223,0.263668851481677,0.626651950950512,123,1
8189345,"F",4,"pir230","8189345_7973083",7973083,2022,6,31,5.17,"F",11.1564323405819,0.327005877081734,14.7743320390276,0.190527753620293,0.739294363315794,128,1
8189345,"F",5,"pir230","8189345_7973083",7973083,2023,4,44,11,"F",11.8984733978338,0.378838725097463,18.4078671949944,0.241448977263578,0.485721283265188,NA,1
8189354,"M",2,"pir54","8188436_8189354",8188436,2020,8,79,9.88,"F",11.3530572305219,0.336302164287244,11.3731409732157,0.243269804617489,0.613760706808121,NA,1
8189399,"M",3,"pir113","8183074_8189399",8183074,2021,6,48,8,"F",17.5707462102945,0.425092072705852,12.2219477511948,0.275886569396826,0.743250767776602,120,1
8189399,"M",4,"pir113","8863504_8189399",8863504,2022,8,19,2.38,"C",9.88605722963387,0.427879309698335,13.7802262859421,0.247826683890012,0.670660555997979,139,1
8378101,"F",2,"pir87","8378101_7532976",7532976,2020,9,0,0,"F",7.85589953128301,0.365278831766141,11.5081644539914,0.213863116103266,0.792973267285432,NA,1
8378101,"F",3,"pir89","8378101_8378876",8378876,2021,8,43,5.38,"F",13.7079496710888,0.388878704924269,14.1659454010672,0.25390045230717,0.661457257226193,119,1
8378640,"F",4,"pir47","8378640_8183895",8183895,2021,5,32,6.4,"F",14.3514812303203,0.38674460301964,10.4712656937405,0.236402223674557,0.769714611517287,NA,1
8378640,"F",4,"pir49","8378640_7530315",7530315,2022,7,29,4.14,"C",11.3229674316311,0.399302866265826,21.1868916109825,0.256553262669395,0.662811289862411,NA,1
8378772,"M",3,"pir74","8183588_8378772",8183588,2020,6,16,2.67,"F",10.6810724210657,0.336026167415709,11.8021454080938,0.244078680743468,0.81233379060186,114,1
8378843,"F",2,"tua219","8378843_7974035",7974035,2020,7,6,0.86,"F",9.77313740721301,0.339987564621295,9.33330473910362,0.227250549078788,0.676820288943621,NA,1
8378845,"F",5,"tua224","8378845_8863506",8863506,2023,9,46,5.11,"F",15.554956101711,0.371871538369608,19.22077007776,0.248771508489212,0.589752633001877,118,1
8378853,"F",2,"pir77","8378853_8183961",8183961,2020,7,21,3,"F",8.30555120155928,0.309708408619538,11.2987535032386,0.218558675989626,0.707467822969362,120,1
8378854,"F",2,"pir1","8378854_7717629",7717629,2020,6,0,0,"F",7.35688549485796,0.303189545516748,9.95152875335478,0.22728759974528,0.680407634819667,NA,1
8378854,"F",5,"pir41","8378854_8380994",8380994,2023,6,13,2.17,"F",15.3713003029582,0.360929342875392,14.3279661845135,0.263010307167267,0.459211386281621,NA,1
8378864,"F",2,"pir25","8378864_8183684",8183684,2020,7,0,0,"F",9.44109024178339,0.321301422254935,7.63135496437091,0.225900623144603,0.754105437897744,NA,1
8378864,"F",3,"pir26","8378864_8183684",8183684,2021,8,28,3.5,"C",10.5227982010743,0.403908289712581,13.2318008189915,0.267973273014288,0.856399434844814,NA,1
8378865,"F",2,"pir125","8378865_8378866",8378866,2020,5,8,1.6,"F",11.4868102762954,0.322342644506688,9.63920665585473,0.2099375625791,0.723664083645868,123,1
8378865,"F",3,"pir119","8378865_7717614",7717614,2021,8,87,10.88,"C",8.54265925860414,0.432310753820456,11.4836097250036,0.224387618484492,0.748794953894688,141,1
8378865,"F",4,"pir125","8378865_8378866",8378866,2022,6,19,3.17,"F",12.8976682752554,0.34646127364873,17.5298366729106,0.208320344855741,0.756564333231843,125,1
8378865,"F",5,"pir43","8378865_8378867",8378867,2023,8,0,0,"F",11.7938791872095,0.357514831601797,25.8441292394616,0.258287730309238,0.594261072161603,NA,1
8378866,"M",3,"pir125","8378865_8378866",8378865,2020,5,8,1.6,"F",9.49913522101785,0.330897848567913,12.1815036589748,0.23097454219618,0.781541406827388,123,1
8378866,"M",4,"pir125","8380800_8378866",8380800,2021,7,33,4.71,"C",16.9989313380091,0.400004606892261,13.7401357261747,0.266848176474785,0.657081545874877,123,1
8378866,"M",5,"pir125","8378865_8378866",8378865,2022,6,19,3.17,"C",14.9686401905335,0.362245054781972,21.1571873846118,0.243033914919134,0.539989225629285,125,1
8378867,"M",4,"pir41","8860831_8378867",8860831,2022,7,30,4.29,"F",6.91458297333082,0.323247232132665,17.911003295011,0.226849224757415,0.733962878761183,130,1
8378870,"F",2,"pir237","8378870_8188071",8188071,2020,7,15,2.14,"F",8.09508805144571,0.326497814615008,14.4249792772072,0.199885124914951,0.85344977901831,NA,1
8378870,"F",3,"pir236","8378870_8188071",8188071,2021,6,33,5.5,"F",11.8589458386894,0.380615974926432,21.5785588445168,0.258631079332096,0.685452211132667,141,1
8378876,"M",3,"pir89","8378875_8378876",8378875,2020,6,12,2,"F",14.7528815200969,0.333063848367131,11.1707600990771,0.227080660891709,0.862628363674335,117,1
8378877,"M",4,"pir135","8861600_8378877",8861600,2022,6,5,0.83,"C",11.3893844871771,0.368763199382059,19.0835868442405,0.261873590306425,0.669841587910438,136,1
8379800,"M",3,"pir68","8802247_8379800",8802247,2022,2,12,6,"F",10.7789732656231,0.387693745200017,14.4359174360766,0.230257233281637,0.652413338503537,NA,1
8379861,"M",3,"pir39","8188432_8379861",8188432,2022,9,18,2,"C",10.6140653099868,0.417275036817254,16.1815336060307,0.267781939156946,0.684530829616504,131,1
8379861,"M",4,"pir39","8188432_8379861",8188432,2023,4,0,0,"F",17.0825455991411,0.356884953793736,18.0793260696669,0.234242111420588,0.439094640586318,132,1
8379876,"F",2,"pir153","8379876_1",1,2021,6,63,10.5,"C",11.8539957792667,0.36784987840477,12.5100502544854,0.235654363678798,0.5193113748498,NA,1
8379876,"F",3,"pir154","8379876_8188059",8188059,2022,7,4,0.57,"C",11.6486252481927,0.418026324574449,21.9889287577611,0.24608027086069,0.813986854500601,126,1
8379887,"M",2,"pir232","8183683_8379887",8183683,2021,6,69,11.5,"C",11.9076002105612,0.373728373022982,17.1645705228029,0.27796472789347,0.605681588026506,NA,1
8379887,"M",3,"pir236","8183686_8379887",8183686,2022,4,40,10,"C",10.2318140422646,0.398315375064472,20.4823417230319,0.238646366779617,0.74263355128549,NA,1
8379929,"F",2,"tua211","8379929_8188053",8188053,2020,8,57,7.12,"F",10.4993691910505,0.309098162304275,11.5952840372496,0.201054910692557,0.943595373178604,NA,1
8379939,"M",3,"pir39","8378868_8379939",8378868,2020,7,22,3.14,"F",9.47676171136248,0.349663884961861,9.671226727463,0.205229874773327,0.855310390198435,123,1
8379946,"M",3,"pir71","8802728_8379946",8802728,2022,3,29,9.67,"F",13.8738039736348,0.323471247890325,19.0751723923166,0.216207178380374,0.692597682542627,125,1
8379980,"F",2,"pir138","8379980_7531292",7531292,2020,6,46,7.67,"F",7.33476264975159,0.319660505565049,13.0126658718417,0.232329282770154,0.803298694353815,111,1
8379980,"F",4,"pir136","8379980_7531292",7531292,2022,6,33,5.5,"C",7.72223613978944,0.411245871351302,25.2326254087045,0.239842070166993,0.650332715926284,130,1
8379996,"M",4,"pir35","8863512_8379996",8863512,2022,9,50,5.56,"F",14.0406832929493,0.343220481170863,18.9454953374578,0.223705928662113,0.680372301035538,124,1
8380732,"F",2,"pir135","8380732_8378877",8378877,2021,6,2,0.33,"C",11.3101601406053,0.387667169755529,11.5804666046721,0.249276866758252,0.711127825307006,129,1
8380732,"F",3,"pir34","8380732_8378861",8378861,2022,7,70,10,"C",8.78831509523912,0.392297283011021,19.3309439032399,0.243088931255969,0.711359167554723,NA,1
8380749,"F",3,"pir2","8380749_7530314",7530314,2021,6,38,6.33,"C",10.0789547190647,0.414929153303379,14.7539999826164,0.24497138634471,0.876988040273846,125,1
8802142,"F",2,"pir45","8802142_8802305",8802305,2021,5,26,5.2,"C",8.45080027672129,0.382070384705313,16.5074018248627,0.261545288554091,0.684262656739862,111,1
8802148,"M",3,"pir102","8860731_8802148",8860731,2022,8,49,6.12,"C",14.3754898427455,0.361877288226334,14.5352244451491,0.265220613903766,0.608137278732858,124,1
8802197,"M",3,"pir32","8804441_8802197",8804441,2022,8,77,9.62,"C",8.76521063465704,0.391053248885136,20.5933152067985,0.25236050692992,0.787331430608456,NA,1
8802304,"M",3,"pir9","8860755_8802304",8860755,2022,7,12,1.71,"F",12.79036247912,0.384839212974807,15.666597232742,0.224498657201422,0.847729959092017,NA,1
8802305,"M",2,"pir45","8802142_8802305",8802142,2021,5,26,5.2,"C",14.7664127570432,0.406330777900058,18.4318756547714,0.268443305177932,0.681785194531411,111,1
8802305,"M",4,"pir36","8860252_8802305",8860252,2023,6,0,0,"F",17.2053044757954,0.402632932422792,12.8617687801716,0.212205950250118,0.9023442773416,NA,1
8802314,"M",3,"pir159","7973480_8802314",7973480,2022,7,36,5.14,"F",13.1966263197748,0.313956379271567,17.2293521428411,0.194975019650189,0.685608959947077,130,1
8802314,"M",4,"pir159","7973480_8802314",7973480,2023,5,25,5,"F",16.2381931929278,0.389881338540893,17.8102646054963,0.217096586018653,0.545037834083663,121,1
8802334,"M",3,"pir20","8863519_8802334",8863519,2022,5,8,1.6,"F",17.8993428469939,0.360274623501612,18.5167910959571,0.2264748916469,0.585705341642095,NA,1
8802335,"M",3,"pir38","8860797_8802335",8860797,2022,4,19,4.75,"C",10.3574020509974,0.353600886899821,19.7840476081555,0.258798890589124,0.649175339105545,NA,1
8802634,"F",3,"pir20","8802634_8378799",8378799,2021,7,41,5.86,"F",10.8275440750283,0.36743690862119,15.9461799127436,0.247135457265009,0.607122663464973,126,1
8802653,"F",2,"pir18","8802653_8188063",8188063,2021,7,27,3.86,"F",11.816246196781,0.380897836165529,14.2750672397382,0.224510577755497,0.836245469158533,124,1
8802653,"F",3,"pir18","8802653_8380989",8380989,2022,9,46,5.11,"F",14.0113125921559,0.335771571402888,12.3105197135485,0.199094075832033,0.858532253729916,NA,1
8802665,"F",2,"pir64","8802665_8183712",8183712,2021,7,26,3.71,"C",11.4016731867636,0.401113635120495,13.0757921412349,0.260238987365472,0.620786569874832,123,1
8802708,"M",2,"pir304","8188955_8802708",8188955,2021,6,43,7.17,"F",16.6043731675298,0.411940852361532,13.5353454282348,0.253145586857421,0.859451651246135,NA,1
8802728,"F",2,"pir71","8802728_8379946",8379946,2022,3,29,9.67,"F",18.7031749153806,0.344248133460531,14.4713905075416,0.214582305827728,0.837690883002071,125,1
8802728,"F",3,"pir71","8802728_8379946",8379946,2023,4,4,1,"F",11.7763910201662,0.338463358540574,32.8839746786293,0.23733995840321,0.528999244498779,126,1
8804391,"M",2,"pir232","8860421_8804391",8860421,2023,7,45,6.43,"F",17.9269981639601,0.375697133949638,21.8150104005547,0.219316609921082,0.357233236231762,118,1
8804398,"M",3,"pir96","8804433_8804398",8804433,2022,6,76,12.67,"F",6.51504468142602,0.285802016727329,18.0104086113178,0.206995113437965,0.667291970491123,116,1
8804426,"F",2,"pir39","8804426_8379939",8379939,2021,9,48,5.33,"C",8.53545090375519,0.347560875499074,13.2270804503838,0.226493968972012,0.891668731934556,122,1
8804426,"F",3,"pir40","8804426_7973526",7973526,2022,11,21,1.91,"C",9.69965263336975,0.344108453437426,17.1784675215141,0.268297878934365,0.651218032565291,109,1
8804433,"F",2,"pir95","8804433_NA",NA,2021,5,53,10.6,"F",13.5709221126577,0.369534550369093,13.9937619310451,0.247783755356038,0.738369289024761,NA,1
8804433,"F",3,"pir96","8804433_8804398",8804398,2022,6,76,12.67,"F",10.8749918960107,0.315771713286054,19.1598553094134,0.213791092854873,0.65919138467317,116,1
8804440,"F",2,"pir75","8804440_8378772",8378772,2021,5,36,7.2,"F",11.927285394886,0.373415877065669,12.9362688533346,0.244657455515208,0.656577011411405,132,1
8804441,"F",2,"pir30","8804441_8183597",8183597,2021,6,59,9.83,"F",7.07294570494107,0.369886755298098,18.3894993286695,0.227836504817927,0.663013654696298,NA,1
8860245,"M",3,"tua215","9974630_8860245",9974630,2023,4,18,4.5,"F",22.4922638018678,0.354819842003618,27.8109638025205,0.224387903685377,0.464605504169562,117,1
8860256,"F",2,"pir246","8860256_8860255",8860255,2023,4,14,3.5,"F",23.1058015981334,0.379730292123448,20.1417526479573,0.208942182869356,0.533794423551326,113,1
8860325,"F",3,"pir48","8860325_8863621",8863621,2022,5,12,2.4,"C",13.3050881125386,0.375359793328972,19.9839132920242,0.249004181390967,0.791648593699133,NA,1
8860325,"F",4,"pir120","8860325_7975141",7975141,2023,6,100,16.67,"F",19.3926031778953,0.377620810888945,12.2427122404333,0.227171243970571,0.630049499479329,120,1
8860762,"M",2,"pir113","9974698_8860762",9974698,2023,5,3,0.6,"F",21.6311812389711,0.341022046509234,15.6264953338508,0.267109320122993,0.274701177157157,NA,1
8860780,"F",2,"pir10","8860780_9974725",9974725,2023,3,2,0.67,"F",19.9721275011188,0.348103870381185,11.7917752694508,0.199767836831099,0.968701687129537,NA,1
8860796,"F",3,"pir121","8860796_7531247",7531247,2022,7,13,1.86,"C",10.3874596771478,0.36931928805666,12.2268329697571,0.249078908916779,0.850694771292276,NA,1
8860796,"F",4,"pir122","8860796_7531247",7531247,2023,6,3,0.5,"F",11.4316129287822,0.384855637261823,27.1801719690222,0.226963980235303,0.475994834337998,NA,1
8860798,"F",3,"pir62","8860798_8802246",8802246,2022,5,45,9,"C",9.61405690358895,0.410891874827945,19.7484164066966,0.257858623450376,0.652311440703367,126,1
8860800,"F",3,"pir134","8860800_NA",NA,2022,5,26,5.2,"F",8.03125612956369,0.33812705361093,14.7957064876873,0.227831799053768,0.656506821736929,NA,1
8860818,"F",2,"pir207","8860818_8189347",8189347,2022,9,21,2.33,"F",18.1543349977446,0.345786057802186,15.2400543482311,0.222179035824453,0.605374252607139,NA,1
8861067,"M",2,"pir114","9974624_8861067",9974624,2023,6,22,3.67,"F",20.6095867186732,0.382625548600541,28.5412709512967,0.238389105318319,0.607425075188289,NA,1
8861076,"F",2,"pir21","8861076_8802164",8802164,2023,4,43,10.75,"F",15.0609414358041,0.395156830531518,32.4584297039171,0.233004196054136,0.482384052631854,NA,1
8861549,"F",3,"pir90","8861549_8861594",8861594,2022,5,31,6.2,"F",11.0072234265421,0.336175634289041,15.9522720872574,0.226775296962164,0.667424713989604,NA,1
8861549,"F",4,"pir93","8861549_8861594",8861594,2023,7,45,6.43,"F",15.4858232306971,0.413667878173364,25.3018727643832,0.236296743766175,0.5138492297221,NA,1
8861593,"M",2,"pir130","8802727_8861593",8802727,2022,5,6,1.2,"C",8.53107847200162,0.353048057109484,16.57376188014,0.255954653467767,0.832504120253804,NA,1
8861594,"M",3,"pir90","8861549_8861594",8861549,2022,5,31,6.2,"F",19.0348133637019,0.336710413003109,13.6159391405292,0.202683382736015,0.753296134206177,NA,1
8861594,"M",4,"pir93","8861549_8861594",8861549,2023,7,45,6.43,"F",11.898205019775,0.412109216568476,23.1645055525861,0.230986957484221,0.489584378377238,NA,1
8863504,"F",2,"pir113","8863504_8189399",8189399,2022,8,19,2.38,"C",10.9100195796951,0.423560699109751,19.9341857476783,0.25648845672837,0.624468815161867,139,1
8863505,"F",3,"tua221","8863505_7532962",7532962,2022,8,122,15.25,"C",8.92813092254114,0.409468655397815,14.0554047647304,0.25399064151419,0.80637278965687,121,1
8863506,"M",3,"tua224","8378845_8863506",8378845,2023,9,46,5.11,"F",12.0839419594366,0.414374973883794,13.6583805642887,0.183050133653973,0.959682937685876,118,1
8863516,"M",3,"pir89","8378101_8863516",8378101,2022,9,37,4.11,"C",15.9835204281666,0.380040780955614,17.887949646152,0.253018364627725,0.536680152137123,133,1
8863517,"M",3,"pir133","8863518_8863517",8863518,2022,5,10,2,"F",19.2488512639293,0.336095846886325,20.0714763813658,0.212179761513355,0.85570953771437,NA,1
8863517,"M",4,"pir131","8860251_8863517",8860251,2023,2,1,0.5,"F",13.7026834793687,0.371464086167049,25.8451058980869,0.22255286033425,0.705741548828575,NA,1
8863519,"F",3,"pir20","8863519_8802334",8802334,2022,5,8,1.6,"F",14.4325357013853,0.375812328237461,15.4109209774529,0.223742091585613,0.92808478918391,NA,1
8863621,"M",2,"pir48","8860325_8863621",8860325,2022,5,12,2.4,"C",11.7585058531725,0.375799408117215,11.2612971364044,0.247685439747217,0.806686244355436,NA,1
8863655,"F",3,"pir74","8863655_8379875",8379875,2023,5,46,9.2,"F",19.0185870729214,0.397424877651871,22.2766054861729,0.229826314725682,0.505424747510914,NA,1
8863880,"F",2,"pir97","8863880_8802144",8802144,2023,5,9,1.8,"F",13.272281391565,0.418414514444195,27.0708402356326,0.227595281948632,0.449277391999618,NA,1
9974620,"F",2,"pir25","9974620_8183597",8183597,2023,5,15,3,"F",17.5814761300836,0.392000574087003,22.4426802389646,0.230980366420001,0.680877106088684,NA,1
9974624,"F",2,"pir114","9974624_8861067",8861067,2023,6,22,3.67,"F",19.8646462455726,0.365576670016357,18.0132941368627,0.238609863934065,0.702882798697846,NA,1
9974702,"M",2,"pir29","8860701_9974702",8860701,2023,4,27,6.75,"F",12.9536453140266,0.390410747490555,23.258833769435,0.259166906422003,0.468058942803641,NA,1
9974725,"M",3,"pir10","8860780_9974725",8860780,2023,3,2,0.67,"F",13.4385435038053,0.339177108678997,21.9193704013112,0.273948398939403,0.677118129402171,NA,1
9975388,"F",3,"tua222","9975388_NA",NA,2023,4,64,16,"F",22.0141143069037,0.398200451136204,18.0007657289287,0.248849673055377,0.751578929999119,124,1
